"target_id","ext_gene","num_aggregated_transcripts","sum_mean_obs_counts","pval","qval"
"ENSG00000236901","MIR600HG",2,6.87971028677721,6.56023980601178e-08,1.13865290728251e-05
"ENSG00000197747","S100A10",4,20.8416384182604,6.56337377041268e-08,1.13865290728251e-05
"ENSG00000135046","ANXA1",8,34.0052514625638,6.93760233985245e-08,1.19515967582004e-05
"ENSG00000143815","LBR",7,22.8041114419942,7.65009927263304e-08,1.30875135820358e-05
"ENSG00000113645","WWC1",11,50.7500254878174,8.01830306058545e-08,1.36228204067257e-05
"ENSG00000168675","LDLRAD4",12,28.1118725183912,8.41781161701234e-08,1.41069924615714e-05
"ENSG00000164136","IL15",5,13.1811870924562,8.36702402246514e-08,1.41069924615714e-05
"ENSG00000011426","ANLN",10,36.4936091677252,9.95884227828666e-08,1.65767621301076e-05
"ENSG00000188486","H2AX",2,12.5186151116576,1.07546349969087e-07,1.77812371240836e-05
"ENSG00000145526","CDH18",7,17.8013863469471,1.09388329091047e-07,1.79652099143864e-05
"ENSG00000122566","HNRNPA2B1",22,96.6914628309193,1.12622042001237e-07,1.83738013556322e-05
"ENSG00000178104","PDE4DIP",22,63.7326533624786,1.18798706208556e-07,1.91281446238417e-05
"ENSG00000185432","METTL7A",4,12.0873363197173,1.18291713330133e-07,1.91281446238417e-05
"ENSG00000006534","ALDH3B1",9,31.1100942301536,1.23438905195108e-07,1.9746217074555e-05
"ENSG00000164828","SUN1",25,106.094749240327,1.27437858609238e-07,2.01778764053059e-05
"ENSG00000111206","FOXM1",10,39.3467560765581,1.27775470640459e-07,2.01778764053059e-05
"ENSG00000157601","MX1",18,60.1964669313991,1.30061014646086e-07,2.04079815019511e-05
"ENSG00000117461","PIK3R3",5,18.7284518335544,1.4729110486882e-07,2.29652934711607e-05
"ENSG00000198554","WDHD1",3,14.1062150733692,1.50617991244927e-07,2.33363158133256e-05
"ENSG00000119969","HELLS",6,26.3763697247886,1.51869214069622e-07,2.33831130537821e-05
"ENSG00000136527","TRA2B",10,54.9371985170328,1.55103934111985e-07,2.37328286760792e-05
"ENSG00000136450","SRSF1",7,40.7567419672164,1.62245541537329e-07,2.46723389862475e-05
"ENSG00000076382","SPAG5",7,18.8204487515292,1.66193060063986e-07,2.51175830348239e-05
"ENSG00000139354","GAS2L3",8,22.4626300377427,1.70931712274448e-07,2.56762361700063e-05
"ENSG00000089006","SNX5",14,59.7474877024224,1.77945294567607e-07,2.65677717071091e-05
"ENSG00000169231","THBS3",8,34.3664151319496,1.84860023809615e-07,2.74338957021076e-05
"ENSG00000161682","FAM171A2",4,12.778765487805,1.86083183489043e-07,2.74500552410334e-05
"ENSG00000180998","GPR137C",4,13.8842180234106,1.94384177791138e-07,2.85038941659802e-05
"ENSG00000278705","H4C2",1,6.83391317540359,2.29493885031702e-07,3.34531470873135e-05
"ENSG00000082641","NFE2L1",13,57.1789219085792,2.35510828850745e-07,3.41282898161065e-05
"ENSG00000066279","ASPM",7,28.4648586105656,2.63249962546622e-07,3.79249288148306e-05
"ENSG00000101057","MYBL2",2,11.8214424646552,2.66395821978878e-07,3.79344570777437e-05
"ENSG00000127954","STEAP4",3,8.78686620957333,2.64987594423259e-07,3.79344570777437e-05
"ENSG00000286522","H3C2",1,7.44671483775585,2.70403172194529e-07,3.8283805442599e-05
"ENSG00000226380","",2,8.35604367705329,2.75325417024095e-07,3.87579522765062e-05
"ENSG00000237649","KIFC1",4,14.2826409729422,2.84439297829827e-07,3.98134210343056e-05
"ENSG00000112984","KIF20A",4,13.3620110980726,2.86383539326474e-07,3.98590875215123e-05
"ENSG00000211445","GPX3",6,18.9489772182018,2.92895495370775e-07,4.0536407463253e-05
"ENSG00000145604","SKP2",12,39.3753638944208,2.98980244219939e-07,4.09187684242123e-05
"ENSG00000168427","KLHL30",1,3.8628538289336,2.98230843613434e-07,4.09187684242123e-05
"ENSG00000171208","NETO2",5,17.4287791444985,3.22142053195487e-07,4.384513525122e-05
"ENSG00000187741","FANCA",18,45.0308801654978,3.45139047455168e-07,4.67170353519673e-05
"ENSG00000094804","CDC6",5,15.6782733429175,3.48812274973673e-07,4.69562316610734e-05
"ENSG00000004777","ARHGAP33",8,26.4700201937051,3.8000083718514e-07,5.08767425220431e-05
"ENSG00000122952","ZWINT",6,23.6641562246577,3.88207446130348e-07,5.16945428941683e-05
"ENSG00000198830","HMGN2",9,42.3978215120791,4.07134938786898e-07,5.39234904140604e-05
"ENSG00000234745","HLA-B",6,24.4660498452251,4.09890885317532e-07,5.39981922983818e-05
"ENSG00000151503","NCAPD3",8,32.1696945478011,4.23530205705767e-07,5.54982266891573e-05
"ENSG00000073849","ST6GAL1",18,56.0813423384284,4.32966713676414e-07,5.64345766741718e-05
"ENSG00000092421","SEMA6A",4,12.2226847755294,4.50795375289646e-07,5.84491793171601e-05
