"target_id","ext_gene","num_aggregated_transcripts","sum_mean_obs_counts","pval","qval"
"ENSG00000185372","OR2V1",1,2.06230815250114,0.150910227999165,0.557957896857184
"ENSG00000136274","NACAD",1,4.47635687702182,0.151008460622735,0.558237309039779
"ENSG00000136444","RSAD1",7,20.966537488125,0.151043482200022,0.55828299834922
"ENSG00000261121","LINC02473",1,3.0501057790191,0.151140364226315,0.558306023798963
"ENSG00000139291","TMEM19",4,15.0178490605636,0.151122839682549,0.558306023798963
"ENSG00000118298","CA14",1,1.89877368429422,0.151087071021362,0.558306023798963
"ENSG00000012983","MAP4K5",7,28.301353459541,0.151119161725788,0.558306023798963
"ENSG00000152154","TMEM178A",2,5.87942994659241,0.151243946277775,0.558604890037928
"ENSG00000107164","FUBP3",7,27.5980139769705,0.151315318411301,0.558784720291172
"ENSG00000269514","",3,14.4737789874037,0.151412471012984,0.55896138875188
"ENSG00000036054","TBC1D23",8,31.6141508535469,0.151491064473377,0.55896138875188
"ENSG00000116005","PCYOX1",4,17.8206394313167,0.151457324652898,0.55896138875188
"ENSG00000260265","LINC02562",1,1.46085814413662,0.151422373583237,0.55896138875188
"ENSG00000001631","KRIT1",16,49.3112949735718,0.15143344492269,0.55896138875188
"ENSG00000213638","ADAT3",2,7.54391144339653,0.151499297450631,0.55896138875188
"ENSG00000064393","HIPK2",3,17.8945506333317,0.151598435080653,0.559243403445924
"ENSG00000269902","",1,3.73781346189232,0.151676526515997,0.55936395669485
"ENSG00000266385","",1,1.96239934962862,0.151657509220081,0.55936395669485
"ENSG00000120690","ELF1",5,18.9624189776844,0.151758555964226,0.559582701119398
"ENSG00000267390","KDSR-DT",1,1.79838038139965,0.151798129021097,0.559644853103072
"ENSG00000138646","HERC5",2,6.87638006769691,0.15183943813837,0.559713385985148
"ENSG00000177873","ZNF619",6,14.5710264596949,0.151872433911933,0.559720069002055
"ENSG00000189337","KAZN",9,37.074026730527,0.151886692156636,0.559720069002055
"ENSG00000168081","PNOC",2,4.86841686118455,0.151997773717335,0.559878163206719
"ENSG00000076944","STXBP2",15,43.2074036847943,0.151961986886155,0.559878163206719
"ENSG00000254428","",1,1.86750489991053,0.1519907382252,0.559878163206719
