"target_id","ens_gene","ext_gene","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq","b","se_b"
"ENST00000274276.8","ENSG00000145623","OSMR",4.75869808418588e-07,0.00172701965878965,25.359230572498,3.11625321772271,1,6.08458373447103,1.21722517000499,0.00406306133914758,0.059533943104173,0.0320459016764875,0.059533943104173,-0.28540066596203,0.0542248358342474
"ENST00000280527.7","ENSG00000150938","CRIM1",4.25514814180856e-07,0.00161589316667568,25.5750095500954,3.7788413793718,1,8.13403741554478,0.594192397543387,0.000419584645498359,0.0766996271784159,0.0338386126879039,0.0766996271784159,-0.315326258408896,0.059597013372726
"ENST00000282074.7","ENSG00000152253","SPC25",9.08753880998135e-06,0.00830373191982136,19.694228986668,6.11146919799127,1,5.19329460619174,0.519583600082403,0.010783203845567,0.113940657337928,0.0362625081862544,0.113940657337928,0.36094019236367,0.0798769485519642
"ENST00000282111.4","ENSG00000152284","TCF7L1",2.1069263992337e-08,0.000722154548817086,31.393430078816,5.10953994077375,1,5.27383663828072,1.42315368161374,0.00960510254001468,0.0946712227818985,0.0357536162508557,0.0946712227818985,0.396476617700661,0.0657921965742868
"ENST00000293443.12","ENSG00000161682","FAM171A2",5.50629781250521e-06,0.00597579509363941,20.6525786243265,5.61132006031886,1,6.40894970317224,0.921244682538664,0.00264979477640249,0.111866941148472,0.0312855052084757,0.111866941148472,0.352685958431276,0.0758865917096132
"ENST00000294338.7","ENSG00000162366","PDZK1IP1",3.9080500457478e-06,0.00510589343843647,21.3094265907266,22.4318066707434,1,3.92053674359615,0.966094075407093,0.0518200117296998,0.405971961142614,0.0574659305130378,0.405971961142614,-0.714238346993317,0.150840388099568
"ENST00000295228.4","ENSG00000163083","INHBB",2.22308060692783e-06,0.00368054904104786,22.3919134364645,9.9856658832155,1,6.44261458639481,2.80166059733298,0.0093349538176128,0.194454145839846,0.0312295605022992,0.194454145839846,-0.486207851469403,0.0996727744056577
"ENST00000296503.10","ENSG00000164104","HMGB2",8.61911709826281e-06,0.00812086582908247,19.7953708198621,5.79419314867853,1,6.12084182552143,0.303053021298455,0.0129906763835966,0.105258163385353,0.0319406326924265,0.105258163385353,0.352190869681626,0.0777057122664608
"ENST00000298295.4","ENSG00000165507","DEPP1",1.83850395507169e-07,0.000927004902334642,27.1958762541406,15.3304193334354,1,5.04831054559711,1.14608117023935,0.0122645780833838,0.30060112259897,0.037300833271182,0.30060112259897,-0.650471649660133,0.11831425186911
"ENST00000305188.13","ENSG00000171320","ESCO2",1.22161708052928e-05,0.00935186050678933,19.1291972670342,6.86115694248376,1,5.01396595290238,0.580128365558841,0.0155090811636606,0.124514529907437,0.0375750564038043,0.124514529907437,0.37785206055645,0.0850625332576576
"ENST00000307407.8","ENSG00000169429","CXCL8",1.30970622962015e-05,0.0097508435745034,18.9963226398239,40.0060131111752,1,2.62187356974097,1.76322894259393,0.154275254519978,0.662173992646862,0.14793910720701,0.662173992646862,-0.90976085671097,0.205644695038578
"ENST00000308153.9","ENSG00000105968","H2AZ2",1.13701151205177e-05,0.00920772595396102,19.2662055875364,2.14581244003664,1,6.68076157974166,0.109000943739078,0.00190072742125726,0.0418913631917353,0.030953982974267,0.0418913631917353,0.212459655224015,0.0477917423051783
"ENST00000320574.10","ENSG00000177084","POLE",1.08924414644955e-05,0.0089691475144789,19.3481553789642,3.02914567208653,1,7.42885058908067,0.236390956459187,0.00283564590456544,0.058983653525772,0.0314370827016103,0.058983653525772,0.252252123169407,0.0564092956218778
"ENST00000328963.10","ENSG00000089041","P2RX7",1.57145689628593e-06,0.0032809408773269,23.0585065339357,7.00744972537666,1,4.57594690905134,0.360191692538229,0.015852200757805,0.127156977311107,0.0425028700124735,0.127156977311107,-0.412131417681607,0.0830009811439172
"ENST00000329047.13","ENSG00000184640","SEPTIN9",3.93413417826589e-08,0.000722154548817086,30.1816538161311,7.60379807954141,1,5.57017504844528,1.16839303909689,0.0384930622179166,0.116686490425786,0.034123697762462,0.116686490425786,-0.47661860138158,0.0811330110412864
